Time (ms),Name,Value
"1487549877187","/SmartDashboard/Collect/isParented","False"
"1487549877187","/SmartDashboard/fV","0.08"
"1487549877187","/SmartDashboard/DriveTrain/Left Encoder Count","0.0"
"1487549877188","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.0"
"1487549877188","/GRIP/myContoursReport/distance","84.5931062804"
"1487549877188","/SmartDashboard/currnetAngle","0.0"
"1487549877188","/SmartDashboard/pI","0.001"
"1487549877188","/SmartDashboard/pD","0.0"
"1487549877188","/SmartDashboard/pA","0.06"
"1487549877188","/SmartDashboard/encoder distance","0.0"
"1487549877188","/SmartDashboard/pV","0.0"
"1487549877189","/SmartDashboard/BallHandling/Elevator Encoder Distance","0.0"
"1487549877189","/SmartDashboard/GearMech/Gear Mech Flap state","False"
"1487549877189","/SmartDashboard/Command 1/name","TankDrive"
"1487549877189","/SmartDashboard/Autonomous Command/running","False"
"1487549877189","/GRIP/myContoursReport/centerY","(73.0, 78.0)"
"1487549877189","/GRIP/myContoursReport/centerX","(210.0, 177.0)"
"1487549877189","/SmartDashboard/AverageAngleError","0.0"
"1487549877190","/SmartDashboard/encoder rate","0.0"
"1487549877190","/SmartDashboard/ArcadeDrive/name","ArcadeDrive"
"1487549877190","/SmartDashboard/Command 1/running","False"
"1487549877190","/SmartDashboard/pidState","False"
"1487549877190","/SmartDashboard/BallHandling/Elevator Encoder Raw","0.0"
"1487549877190","/SmartDashboard/Angle","0.0"
"1487549877190","/SmartDashboard/BallHandling/Dumper Lift state","False"
"1487549879275","/SmartDashboard/BallHandling/Outside Roller Rate","-1.0"
"1487549879276","/SmartDashboard/BallHandling/Outside Roller Rate","-1.0"
"1487549879276","/SmartDashboard/BallHandling/Elevator Rate","1.0"
"1487549879276","/SmartDashboard/BallHandling/Elevator Rate","1.0"
"1487549879277","/SmartDashboard/DriveTrain/Left Encoder Raw","154.0"
"1487549879277","/SmartDashboard/DriveTrain/Left Encoder Raw","154.0"
"1487549879277","/SmartDashboard/DriveTrain/Left Encoder Count","38.0"
"1487549879277","/SmartDashboard/DriveTrain/Left Encoder Count","38.0"
"1487549879278","/SmartDashboard/DriveTrain/Left Encoder Distance","0.0200030642113"
"1487549879278","/SmartDashboard/DriveTrain/Left Encoder Distance","0.0200030642113"
"1487549879278","/SmartDashboard/DriveTrain/Left Encoder Rate","0.346704351319"
"1487549879278","/SmartDashboard/DriveTrain/Left Encoder Rate","0.346704351319"
"1487549879278","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.0201321162385"
"1487549879278","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.0201321162385"
"1487549879279","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.347626592599"
"1487549879279","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.347626592599"
"1487549879374","/SmartDashboard/DriveTrain/Left Encoder Raw","426.0"
"1487549879374","/SmartDashboard/DriveTrain/Left Encoder Raw","426.0"
"1487549879375","/SmartDashboard/DriveTrain/Left Encoder Count","106.0"
"1487549879375","/SmartDashboard/DriveTrain/Left Encoder Count","106.0"
"1487549879375","/SmartDashboard/DriveTrain/Left Encoder Distance","0.0551052156015"
"1487549879375","/SmartDashboard/DriveTrain/Left Encoder Distance","0.0551052156015"
"1487549879376","/SmartDashboard/DriveTrain/Left Encoder Rate","0.345289704802"
"1487549879376","/SmartDashboard/DriveTrain/Left Encoder Rate","0.345289704802"
"1487549879376","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.0552342676287"
"1487549879376","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.0552342676287"
"1487549879376","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.357831768113"
"1487549879376","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.357831768113"
"1487549879474","/SmartDashboard/DriveTrain/Left Encoder Raw","703.0"
"1487549879475","/SmartDashboard/DriveTrain/Left Encoder Raw","703.0"
"1487549879475","/SmartDashboard/DriveTrain/Left Encoder Count","175.0"
"1487549879475","/SmartDashboard/DriveTrain/Left Encoder Count","175.0"
"1487549879476","/SmartDashboard/DriveTrain/Left Encoder Distance","0.0907235751004"
"1487549879476","/SmartDashboard/DriveTrain/Left Encoder Distance","0.0907235751004"
"1487549879476","/SmartDashboard/DriveTrain/Left Encoder Rate","0.347229077913"
"1487549879476","/SmartDashboard/DriveTrain/Left Encoder Rate","0.347229077913"
"1487549879477","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.0908526271276"
"1487549879477","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.0908526271276"
"1487549879477","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.355956494745"
"1487549879477","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.355956494745"
"1487549879574","/SmartDashboard/DriveTrain/Left Encoder Raw","978.0"
"1487549879575","/SmartDashboard/DriveTrain/Left Encoder Raw","978.0"
"1487549879575","/SmartDashboard/DriveTrain/Left Encoder Count","244.0"
"1487549879575","/SmartDashboard/DriveTrain/Left Encoder Count","244.0"
"1487549879576","/SmartDashboard/DriveTrain/Left Encoder Distance","0.126341934599"
"1487549879576","/SmartDashboard/DriveTrain/Left Encoder Distance","0.126341934599"
"1487549879576","/SmartDashboard/DriveTrain/Left Encoder Rate","0.355356148198"
"1487549879576","/SmartDashboard/DriveTrain/Left Encoder Rate","0.355356148198"
"1487549879576","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.126341934599"
"1487549879576","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.126341934599"
"1487549879576","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.355356148198"
"1487549879577","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.355356148198"
"1487549879674","/SmartDashboard/DriveTrain/Left Encoder Raw","1250.0"
"1487549879675","/SmartDashboard/DriveTrain/Left Encoder Raw","1250.0"
"1487549879675","/SmartDashboard/DriveTrain/Left Encoder Count","312.0"
"1487549879676","/SmartDashboard/DriveTrain/Left Encoder Count","312.0"
"1487549879676","/SmartDashboard/DriveTrain/Left Encoder Distance","0.16144408599"
"1487549879676","/SmartDashboard/DriveTrain/Left Encoder Distance","0.16144408599"
"1487549879677","/SmartDashboard/DriveTrain/Left Encoder Rate","0.365754850802"
"1487549879677","/SmartDashboard/DriveTrain/Left Encoder Rate","0.365754850802"
"1487549879677","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.161573138017"
"1487549879677","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.161573138017"
"1487549879677","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.354806590611"
"1487549879678","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.354806590611"
"1487549879775","/SmartDashboard/DriveTrain/Left Encoder Raw","1526.0"
"1487549879775","/SmartDashboard/DriveTrain/Left Encoder Raw","1526.0"
"1487549879775","/SmartDashboard/DriveTrain/Left Encoder Count","381.0"
"1487549879776","/SmartDashboard/DriveTrain/Left Encoder Count","381.0"
"1487549879776","/SmartDashboard/DriveTrain/Left Encoder Distance","0.196933393461"
"1487549879776","/SmartDashboard/DriveTrain/Left Encoder Distance","0.196933393461"
"1487549879776","/SmartDashboard/DriveTrain/Left Encoder Rate","0.358030315356"
"1487549879777","/SmartDashboard/DriveTrain/Left Encoder Rate","0.358030315356"
"1487549879777","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.197062445488"
"1487549879777","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.197062445488"
"1487549879777","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.358502749274"
"1487549879777","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.358502749274"
"1487549879875","/SmartDashboard/DriveTrain/Left Encoder Raw","1804.0"
"1487549879875","/SmartDashboard/DriveTrain/Left Encoder Raw","1804.0"
"1487549879875","/SmartDashboard/DriveTrain/Left Encoder Count","451.0"
"1487549879876","/SmartDashboard/DriveTrain/Left Encoder Count","451.0"
"1487549879876","/SmartDashboard/DriveTrain/Left Encoder Distance","0.232809857014"
"1487549879876","/SmartDashboard/DriveTrain/Left Encoder Distance","0.232809857014"
"1487549879877","/SmartDashboard/DriveTrain/Left Encoder Rate","0.366455903652"
"1487549879877","/SmartDashboard/DriveTrain/Left Encoder Rate","0.366455903652"
"1487549879877","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.232809857014"
"1487549879877","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.232809857014"
"1487549879877","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.366455903652"
"1487549879877","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.366455903652"
"1487549879975","/SmartDashboard/DriveTrain/Left Encoder Raw","2078.0"
"1487549879975","/SmartDashboard/DriveTrain/Left Encoder Raw","2078.0"
"1487549879976","/SmartDashboard/DriveTrain/Left Encoder Count","519.0"
"1487549879976","/SmartDashboard/DriveTrain/Left Encoder Count","519.0"
"1487549879976","/SmartDashboard/DriveTrain/Left Encoder Distance","0.268170112459"
"1487549879977","/SmartDashboard/DriveTrain/Left Encoder Distance","0.268170112459"
"1487549879977","/SmartDashboard/DriveTrain/Left Encoder Rate","0.35160447412"
"1487549879977","/SmartDashboard/DriveTrain/Left Encoder Rate","0.35160447412"
"1487549879977","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.268170112459"
"1487549879977","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.268170112459"
"1487549879977","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.35160447412"
"1487549879977","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.35160447412"
"1487549880075","/SmartDashboard/DriveTrain/Left Encoder Raw","2354.0"
"1487549880076","/SmartDashboard/DriveTrain/Left Encoder Raw","2354.0"
"1487549880076","/SmartDashboard/DriveTrain/Left Encoder Count","588.0"
"1487549880076","/SmartDashboard/DriveTrain/Left Encoder Count","588.0"
"1487549880076","/SmartDashboard/DriveTrain/Left Encoder Distance","0.303788471958"
"1487549880077","/SmartDashboard/DriveTrain/Left Encoder Distance","0.303788471958"
"1487549880077","/SmartDashboard/DriveTrain/Left Encoder Rate","0.347229077913"
"1487549880077","/SmartDashboard/DriveTrain/Left Encoder Rate","0.347229077913"
"1487549880077","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.303917523985"
"1487549880077","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.303917523985"
"1487549880077","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.347229077913"
"1487549880078","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.347229077913"
"1487549880175","/SmartDashboard/DriveTrain/Left Encoder Raw","2628.0"
"1487549880176","/SmartDashboard/DriveTrain/Left Encoder Raw","2628.0"
"1487549880176","/SmartDashboard/DriveTrain/Left Encoder Count","657.0"
"1487549880176","/SmartDashboard/DriveTrain/Left Encoder Count","657.0"
"1487549880177","/SmartDashboard/DriveTrain/Left Encoder Distance","0.339148727402"
"1487549880177","/SmartDashboard/DriveTrain/Left Encoder Distance","0.339148727402"
"1487549880178","/SmartDashboard/DriveTrain/Left Encoder Rate","0.348683244067"
"1487549880178","/SmartDashboard/DriveTrain/Left Encoder Rate","0.348683244067"
"1487549880178","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.33927777943"
"1487549880178","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.33927777943"
"1487549880178","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.357645829965"
"1487549880178","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.357645829965"
"1487549880276","/SmartDashboard/DriveTrain/Left Encoder Raw","2906.0"
"1487549880276","/SmartDashboard/DriveTrain/Left Encoder Raw","2906.0"
"1487549880277","/SmartDashboard/DriveTrain/Left Encoder Count","726.0"
"1487549880277","/SmartDashboard/DriveTrain/Left Encoder Count","726.0"
"1487549880278","/SmartDashboard/DriveTrain/Left Encoder Distance","0.375025190956"
"1487549880278","/SmartDashboard/DriveTrain/Left Encoder Distance","0.375025190956"
"1487549880279","/SmartDashboard/DriveTrain/Left Encoder Rate","0.353773161553"
"1487549880279","/SmartDashboard/DriveTrain/Left Encoder Rate","0.353773161553"
"1487549880279","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.375025190956"
"1487549880279","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.375025190956"
"1487549880279","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.353773161553"
"1487549880279","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.353773161553"
"1487549880375","/SmartDashboard/DriveTrain/Left Encoder Raw","3180.0"
"1487549880375","/SmartDashboard/DriveTrain/Left Encoder Raw","3180.0"
"1487549880375","/SmartDashboard/DriveTrain/Left Encoder Count","795.0"
"1487549880376","/SmartDashboard/DriveTrain/Left Encoder Count","795.0"
"1487549880376","/SmartDashboard/DriveTrain/Left Encoder Distance","0.4103854464"
"1487549880376","/SmartDashboard/DriveTrain/Left Encoder Distance","0.4103854464"
"1487549880377","/SmartDashboard/DriveTrain/Left Encoder Rate","0.359213742514"
"1487549880377","/SmartDashboard/DriveTrain/Left Encoder Rate","0.359213742514"
"1487549880377","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.410514498427"
"1487549880377","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.410514498427"
"1487549880377","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.36827288912"
"1487549880377","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.36827288912"
"1487549880476","/SmartDashboard/DriveTrain/Left Encoder Raw","3456.0"
"1487549880476","/SmartDashboard/DriveTrain/Left Encoder Raw","3456.0"
"1487549880477","/SmartDashboard/DriveTrain/Left Encoder Count","864.0"
"1487549880477","/SmartDashboard/DriveTrain/Left Encoder Count","864.0"
"1487549880477","/SmartDashboard/DriveTrain/Left Encoder Distance","0.446003805899"
"1487549880477","/SmartDashboard/DriveTrain/Left Encoder Distance","0.446003805899"
"1487549880478","/SmartDashboard/DriveTrain/Left Encoder Rate","0.367172706935"
"1487549880478","/SmartDashboard/DriveTrain/Left Encoder Rate","0.367172706935"
"1487549880478","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.446003805899"
"1487549880478","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.446003805899"
"1487549880478","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.367172706935"
"1487549880478","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.367172706935"
"1487549880576","/SmartDashboard/DriveTrain/Left Encoder Raw","3732.0"
"1487549880576","/SmartDashboard/DriveTrain/Left Encoder Raw","3732.0"
"1487549880577","/SmartDashboard/DriveTrain/Left Encoder Count","933.0"
"1487549880577","/SmartDashboard/DriveTrain/Left Encoder Count","933.0"
"1487549880577","/SmartDashboard/DriveTrain/Left Encoder Distance","0.481751217425"
"1487549880577","/SmartDashboard/DriveTrain/Left Encoder Distance","0.481751217425"
"1487549880578","/SmartDashboard/DriveTrain/Left Encoder Rate","0.351496737491"
"1487549880578","/SmartDashboard/DriveTrain/Left Encoder Rate","0.351496737491"
"1487549880578","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.481751217425"
"1487549880578","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.481751217425"
"1487549880578","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.367251073335"
"1487549880578","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.367251073335"
"1487549880676","/SmartDashboard/DriveTrain/Left Encoder Raw","4010.0"
"1487549880676","/SmartDashboard/DriveTrain/Left Encoder Raw","4010.0"
"1487549880676","/SmartDashboard/DriveTrain/Left Encoder Count","1002.0"
"1487549880677","/SmartDashboard/DriveTrain/Left Encoder Count","1002.0"
"1487549880677","/SmartDashboard/DriveTrain/Left Encoder Distance","0.517498628951"
"1487549880677","/SmartDashboard/DriveTrain/Left Encoder Distance","0.517498628951"
"1487549880678","/SmartDashboard/DriveTrain/Left Encoder Rate","0.3523965653"
"1487549880678","/SmartDashboard/DriveTrain/Left Encoder Rate","0.3523965653"
"1487549880678","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.517498628951"
"1487549880678","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.517498628951"
"1487549880678","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.3523965653"
"1487549880678","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.3523965653"
"1487549880776","/SmartDashboard/DriveTrain/Left Encoder Raw","4284.0"
"1487549880776","/SmartDashboard/DriveTrain/Left Encoder Raw","4284.0"
"1487549880777","/SmartDashboard/DriveTrain/Left Encoder Count","1071.0"
"1487549880777","/SmartDashboard/DriveTrain/Left Encoder Count","1071.0"
"1487549880778","/SmartDashboard/DriveTrain/Left Encoder Distance","0.552858884396"
"1487549880778","/SmartDashboard/DriveTrain/Left Encoder Distance","0.552858884396"
"1487549880778","/SmartDashboard/DriveTrain/Left Encoder Rate","0.347369273362"
"1487549880778","/SmartDashboard/DriveTrain/Left Encoder Rate","0.347369273362"
"1487549880778","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.552858884396"
"1487549880778","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.552858884396"
"1487549880778","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.347369273362"
"1487549880779","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.347369273362"
"1487549880876","/SmartDashboard/DriveTrain/Left Encoder Raw","4560.0"
"1487549880876","/SmartDashboard/DriveTrain/Left Encoder Raw","4560.0"
"1487549880877","/SmartDashboard/DriveTrain/Left Encoder Count","1140.0"
"1487549880877","/SmartDashboard/DriveTrain/Left Encoder Count","1140.0"
"1487549880877","/SmartDashboard/DriveTrain/Left Encoder Distance","0.588477243895"
"1487549880878","/SmartDashboard/DriveTrain/Left Encoder Distance","0.588477243895"
"1487549880878","/SmartDashboard/DriveTrain/Left Encoder Rate","0.349616057352"
"1487549880878","/SmartDashboard/DriveTrain/Left Encoder Rate","0.349616057352"
"1487549880878","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.588606295922"
"1487549880878","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.588606295922"
"1487549880878","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.358117249075"
"1487549880878","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.358117249075"
"1487549880976","/SmartDashboard/DriveTrain/Left Encoder Raw","4838.0"
"1487549880977","/SmartDashboard/DriveTrain/Left Encoder Raw","4838.0"
"1487549880977","/SmartDashboard/DriveTrain/Left Encoder Count","1209.0"
"1487549880977","/SmartDashboard/DriveTrain/Left Encoder Count","1209.0"
"1487549880978","/SmartDashboard/DriveTrain/Left Encoder Distance","0.624353707448"
"1487549880978","/SmartDashboard/DriveTrain/Left Encoder Distance","0.624353707448"
"1487549880978","/SmartDashboard/DriveTrain/Left Encoder Rate","0.354319519994"
"1487549880978","/SmartDashboard/DriveTrain/Left Encoder Rate","0.354319519994"
"1487549880978","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.624353707448"
"1487549880978","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.624353707448"
"1487549880979","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.360166131993"
"1487549880979","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.360166131993"
"1487549881076","/SmartDashboard/DriveTrain/Left Encoder Raw","5116.0"
"1487549881076","/SmartDashboard/DriveTrain/Left Encoder Raw","5116.0"
"1487549881077","/SmartDashboard/DriveTrain/Left Encoder Count","1279.0"
"1487549881077","/SmartDashboard/DriveTrain/Left Encoder Count","1279.0"
"1487549881077","/SmartDashboard/DriveTrain/Left Encoder Distance","0.660230171001"
"1487549881078","/SmartDashboard/DriveTrain/Left Encoder Distance","0.660230171001"
"1487549881078","/SmartDashboard/DriveTrain/Left Encoder Rate","0.356030145996"
"1487549881078","/SmartDashboard/DriveTrain/Left Encoder Rate","0.356030145996"
"1487549881078","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.660230171001"
"1487549881079","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.660230171001"
"1487549881079","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.356030145996"
"1487549881079","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.356030145996"
"1487549881176","/SmartDashboard/DriveTrain/Left Encoder Raw","5392.0"
"1487549881177","/SmartDashboard/DriveTrain/Left Encoder Raw","5392.0"
"1487549881177","/SmartDashboard/DriveTrain/Left Encoder Count","1348.0"
"1487549881178","/SmartDashboard/DriveTrain/Left Encoder Count","1348.0"
"1487549881178","/SmartDashboard/DriveTrain/Left Encoder Distance","0.6958485305"
"1487549881178","/SmartDashboard/DriveTrain/Left Encoder Distance","0.6958485305"
"1487549881178","/SmartDashboard/DriveTrain/Left Encoder Rate","0.360153567766"
"1487549881178","/SmartDashboard/DriveTrain/Left Encoder Rate","0.360153567766"
"1487549881178","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.695977582527"
"1487549881178","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.695977582527"
"1487549881179","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.369141954147"
"1487549881179","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.369141954147"
"1487549881276","/SmartDashboard/DriveTrain/Left Encoder Raw","5668.0"
"1487549881276","/SmartDashboard/DriveTrain/Left Encoder Raw","5668.0"
"1487549881277","/SmartDashboard/DriveTrain/Left Encoder Count","1417.0"
"1487549881278","/SmartDashboard/DriveTrain/Left Encoder Count","1417.0"
"1487549881278","/SmartDashboard/DriveTrain/Left Encoder Distance","0.731466889999"
"1487549881278","/SmartDashboard/DriveTrain/Left Encoder Distance","0.731466889999"
"1487549881279","/SmartDashboard/DriveTrain/Left Encoder Rate","0.368325443225"
"1487549881279","/SmartDashboard/DriveTrain/Left Encoder Rate","0.368325443225"
"1487549881279","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.731466889999"
"1487549881279","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.731466889999"
"1487549881279","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.368325443225"
"1487549881279","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.368325443225"
"1487549881377","/SmartDashboard/DriveTrain/Left Encoder Raw","5944.0"
"1487549881377","/SmartDashboard/DriveTrain/Left Encoder Raw","5944.0"
"1487549881378","/SmartDashboard/DriveTrain/Left Encoder Count","1486.0"
"1487549881378","/SmartDashboard/DriveTrain/Left Encoder Count","1486.0"
"1487549881379","/SmartDashboard/DriveTrain/Left Encoder Distance","0.767085249498"
"1487549881379","/SmartDashboard/DriveTrain/Left Encoder Distance","0.767085249498"
"1487549881379","/SmartDashboard/DriveTrain/Left Encoder Rate","0.360216397669"
"1487549881379","/SmartDashboard/DriveTrain/Left Encoder Rate","0.360216397669"
"1487549881379","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.767085249498"
"1487549881379","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","0.767085249498"
"1487549881379","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.360216397669"
"1487549881379","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.360216397669"
